[2026-01-30 18:13:55 EST] IP: 127.0.0.1 | Action: COMMAND_HOVER_AT_ALTITUDE | Response: Command hover_at_altitude acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:28 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:29 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:30 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:25:34 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:26:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_DISABLE | Response: Command arm_disable acknowledged (simulation mode)
[2026-01-30 19:28:07 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_ENABLE | Response: Command arm_enable acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:09 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:28:10 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
